SrNo.,Job ID,Institution,URL,list id,location,Job Title,advice,agency,agent,analytics,asset,authentication,automation,business,cash,chief,collaborative,connectivity,contract,corporate,credit,currency,cyber,data,development,digital,director,electronic,equity,executive,expertise,finance,financial,framework,fraud,funding,global,identity,income,information,insurance,integration,interest,internal,investment,investor,leader,legal,lending,liquidity,loan,loss,management,manager,managing,manual,market,network,officer,operating,operational,payment,personal,policy,portfolio,pricing,product,quality,rate,regulatory,reporting,research,resource,revenue,sale,security,senior,service,settlement,social,structure,system,tax,technology,trading,transaction
98, P158678_S4,Discover Financials,https://jobs.discover.com/job/9147660/director-business-insights-and-remediation-analytics-riverwoods-il/,1,"Riverwoods, IL","Director, Business Insights and Remediation Analytics",0,0,0,3,0,0,0,16,0,0,1,0,0,0,2,0,0,3,0,0,1,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
99, P197686,Discover Financials,https://jobs.discover.com/job/9147666/process-improvement-analyst-new-albany-oh/,1,"New Albany, OH",Process Improvement Analyst,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100, P198261,Discover Financials,https://jobs.discover.com/job/9147668/principal-scrum-master-riverwoods-il/,1,"Riverwoods, IL",Principal SCRUM Master,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101, P197580,Discover Financials,https://jobs.discover.com/job/9147664/fraud-modeling-senior-manager-phoenix-az/,1,"Phoenix, AZ",Fraud Modeling Senior Manager,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,b ID: 46650,Discover Financials,https://jobs.discover.com/job/9147652/lead-compliance-specialist-riverwoods-il/,1,"Riverwoods, IL",Lead Compliance Specialist,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0
103,b ID: 46652,Discover Financials,https://jobs.discover.com/job/9147654/principal-compliance-specialist-new-albany-oh/,1,"New Albany, OH",Principal Compliance Specialist,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104, P196822_S1,Discover Financials,https://jobs.discover.com/job/9147663/digital-marketing-campaign-management-riverwoods-il/,1,"Riverwoods, IL",Digital Marketing Campaign Management,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105, P197685,Discover Financials,https://jobs.discover.com/job/9147665/process-improvement-analyst-riverwoods-il/,1,"Riverwoods, IL",Process Improvement Analyst,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,b ID: 46648,Discover Financials,https://jobs.discover.com/job/9147650/lead-compliance-specialist-phoenix-az/,1,"Phoenix, AZ",Lead Compliance Specialist,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0
107, P121886,Discover Financials,https://jobs.discover.com/job/9147658/collection-strategy-and-analytics-manager-phoenix-az/,1,"Phoenix, AZ",Collection Strategy and Analytics Manager,0,0,0,4,0,0,0,8,0,0,2,0,0,0,1,0,0,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108, P197714,Discover Financials,https://jobs.discover.com/job/9147667/model-risk-management-and-governance-consultant-riverwoods-il/,1,"Riverwoods, IL",Model Risk Management and Governance Consultant,0,0,0,7,0,0,0,5,0,0,1,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
109,b ID: 46620,Discover Financials,https://jobs.discover.com/job/9134534/lead-cloud-engineer-chicago-il/,1,"Chicago, IL",Lead Cloud Engineer,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0
110,b ID: 46621,Discover Financials,https://jobs.discover.com/job/9134535/lead-cloud-engineer-new-albany-oh/,1,"New Albany, OH",Lead Cloud Engineer,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0
111, P181119_S2,Discover Financials,https://jobs.discover.com/job/9134537/lead-cloud-engineer-riverwoods-il/,1,"Riverwoods, IL",Lead Cloud Engineer,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0
112, P102783_S4,Discover Financials,https://jobs.discover.com/job/9130358/digital-product-owner-riverwoods-il/,1,"Riverwoods, IL",Digital Product Owner,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,4,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
113, P104142,Discover Financials,https://jobs.discover.com/job/9130359/senior-manager-analytics-riverwoods-il/,1,"Riverwoods, IL",Senior Manager Analytics,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
114, P197096,Discover Financials,https://jobs.discover.com/job/9132518/advanced-analytics-analyst-riverwoods-il/,1,"Riverwoods, IL",Advanced Analytics Analyst,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115, P159164_S2,Discover Financials,https://jobs.discover.com/job/9132516/lead-business-controls-specialist-riverwoods-il/,1,"Riverwoods, IL",Lead Business Controls Specialist,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116, P138991_S3,Discover Financials,https://jobs.discover.com/job/9132515/solutions-analyst-riverwoods-il/,1,"Riverwoods, IL",Solutions Analyst,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117, P176014_S1,Discover Financials,https://jobs.discover.com/job/9132517/full-stack-developer-riverwoods-il/,1,"Riverwoods, IL",Full Stack Developer,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118, P121281,Discover Financials,https://jobs.discover.com/job/9120993/director-modeling-card-marketing-and-acquisition-risk-riverwoods-il/,1,"Riverwoods, IL","Director, Modeling – Card Marketing and Acquisition Risk",0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119, P198599,Discover Financials,https://jobs.discover.com/job/9120995/vice-president-compliance-advisory-riverwoods-il/,1,"Riverwoods, IL","Vice President, Compliance Advisory",2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120, P191193_S1,Discover Financials,https://jobs.discover.com/job/9120994/senior-dms-process-improvement-analyst-riverwoods-il/,1,"Riverwoods, IL",Senior DMS Process Improvement Analyst,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
121, P198440,Discover Financials,https://jobs.discover.com/job/9123859/customer-service-representative-night-shift-new-castle-de/,1,"New Castle, DE",Customer Service Representative-Night Shift,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0
122, P105668_S1,Discover Financials,https://jobs.discover.com/job/9123853/lead-credit-risk-analyst-riverwoods-il/,1,"Riverwoods, IL",Lead Credit Risk Analyst,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,b ID: 44975,Discover Financials,https://jobs.discover.com/job/8654543/2019-operations-internship-program-phoenix-az/,1,"Phoenix, AZ",2019 Operations Internship Program,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,3,1,0,0,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124, P138491_S2,Discover Financials,https://jobs.discover.com/job/8985778/analyst-voice-and-data-service-new-albany-oh/,1,"New Albany, OH","Analyst, Voice and Data Service",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
125, P198139,Discover Financials,https://jobs.discover.com/job/9123858/associate-production-operator-salt-lake-city-ut/,1,"Salt Lake City, UT",Associate Production Operator,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
126,b ID: 46605,Discover Financials,https://jobs.discover.com/job/9123852/lead-software-developer-riverwoods-il/,1,"Riverwoods, IL",Lead Software Developer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127, P106983,Discover Financials,https://jobs.discover.com/job/9123854/principal-data-governance-consultant-riverwoods-il/,1,"Riverwoods, IL",Principal Data Governance Consultant,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0
128, P158723_S3,Discover Financials,https://jobs.discover.com/job/9068965/lead-compliance-specialist-new-albany-oh/,1,"New Albany, OH",Lead Compliance Specialist,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0
129, ID: P26136,Discover Financials,https://jobs.discover.com/job/9068967/senior-auditor-riverwoods-il/,1,"Riverwoods, IL",Senior Auditor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130, P126305_S3,Discover Financials,https://jobs.discover.com/job/9068964/lead-auditor-riverwoods-il/,1,"Riverwoods, IL",Lead Auditor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,: P26247_S3,Discover Financials,https://jobs.discover.com/job/9068968/lead-compliance-testing-west-valley-city-ut/,1,"West Valley City, UT",Lead Compliance Testing,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0
132, P177556,Discover Financials,https://jobs.discover.com/job/9070534/senior-advanced-analytics-analyst-riverwoods-il/,1,"Riverwoods, IL",Senior Advanced Analytics Analyst,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133, P102092_S1,Discover Financials,https://jobs.discover.com/job/9070530/principal-payment-product-management-houston-tx/,1,"Houston, TX",Principal Payment Product Management,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
134, P198478,Discover Financials,https://jobs.discover.com/job/9070536/2019-pulse-finance-internship-undergraduate-houston-tx/,1,"Houston, TX",2019 PULSE Finance Internship (Undergraduate),0,0,0,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
135,b ID: 46564,Discover Financials,https://jobs.discover.com/job/9070527/senior-software-developer-riverwoods-il/,1,"Riverwoods, IL",Senior Software Developer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136, P198293,Discover Financials,https://jobs.discover.com/job/9065009/fraud-detection-analyst-1-new-castle-de/,1,"New Castle, DE",Fraud Detection Analyst-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137, P197490,Discover Financials,https://jobs.discover.com/job/9065007/sr-software-engineer-test-automation-houston-tx/,1,"Houston, TX",Sr. Software Engineer (Test Automation),0,0,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
138, P197491,Discover Financials,https://jobs.discover.com/job/9065008/senior-tester-in-performance-engineering-houston-tx/,1,"Houston, TX",Senior Tester in Performance Engineering,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139, P156322_S1,Discover Financials,https://jobs.discover.com/job/9066684/information-security-assessor-riverwoods-il/,1,"Riverwoods, IL",Information Security Assessor,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
140, P198292,Discover Financials,https://jobs.discover.com/job/9066686/fraud-detection-analyst-new-castle-de/,1,"New Castle, DE",Fraud Detection Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141, P114616_S2,Discover Financials,https://jobs.discover.com/job/9066682/lead-model-validation-specialist-riverwoods-il/,1,"Riverwoods, IL",Lead Model Validation Specialist,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142, P198513,Discover Financials,https://jobs.discover.com/job/9066688/entry-level-fraud-representative-mornings-phoenix-az/,1,"Phoenix, AZ","Entry Level, Fraud Representative (Mornings)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
143, P198213,Discover Financials,https://jobs.discover.com/job/9064076/discover-lean-change-agent-west-valley-city-ut/,1,"West Valley City, UT",Discover Lean Change Agent,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144, P198484,Discover Financials,https://jobs.discover.com/job/9064078/student-loans-cell-phone-repayment-west-valley-city-ut/,1,"West Valley City, UT","Student Loans, Cell Phone Repayment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145, P198214,Discover Financials,https://jobs.discover.com/job/9062323/dms-change-agent-1-phoenix-az/,1,"Phoenix, AZ",DMS Change Agent-1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146, P118318_S1,Discover Financials,https://jobs.discover.com/job/9062315/director-fraud-capabilities-riverwoods-il/,1,"Riverwoods, IL","Director, Fraud Capabilities",0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
147, P196440,Discover Financials,https://jobs.discover.com/job/9062319/dsl-lead-operations-strategy-analyst-riverwoods-il/,1,"Riverwoods, IL",DSL Lead Operations Strategy Analyst,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
